drug_name,reaction_pt,a,drug_total,reaction_total,PRR,ROR,ROR_CI_low,ROR_CI_high,chi2,is_signal,is_known_literature_signal
Clozapine,Tendon rupture,26,1015,1050,0.474917256773399,0.46111326150151666,0.31080865015153786,0.6841039971985929,15.536111424709762,False,False
Levofloxacin,Dry skin,17,1046,669,0.4724659526797969,0.4637506185646914,0.2853574055601576,0.7536676183222274,10.096632423872034,False,False
Naproxen,Cough,17,988,711,0.4713682343744531,0.462113095326426,0.28438896702312844,0.7509029450316308,10.200119848390344,False,False
Omeprazole,Sedation,17,1005,702,0.469063441914515,0.4599278938502911,0.28304278902975877,0.7473557912098027,10.331746659770703,False,False
Quetiapine,Agranulocytosis,19,1010,781,0.4688157792157168,0.45863162160229465,0.28961537329354453,0.7262838361841853,11.610337857477989,False,False
Apixaban,Tendon rupture,25,1002,1050,0.46244097171510634,0.4486856229872432,0.30017933650902584,0.6706617138165246,16.09501447862669,False,False
Omeprazole,Angioedema,23,1005,964,0.46196752687148734,0.44936595163527987,0.29566550444874945,0.6829669185303392,14.780878710020232,False,False
Ciprofloxacin,Agranulocytosis,19,1025,781,0.4615901670827732,0.45142139290242794,0.2850801482835182,0.714820990507215,12.115076589784069,False,False
Fluoxetine,Tendon rupture,25,1004,1050,0.4614711884170634,0.44771917586387305,0.29953574899003005,0.6692104735815613,16.187085157174096,False,False
Lisinopril,QT prolongation,12,1012,501,0.4604379349644753,0.45396319018404907,0.2551338175902722,0.8077430894442769,7.595944003879556,False,False
Lisinopril,Dry skin,16,1012,669,0.45973282327233983,0.4510538324815341,0.2735644231390705,0.7436988971802567,10.258748329088744,False,False
Enalapril,Rhabdomyolysis,24,1016,1000,0.4594681812314444,0.44639079851930197,0.2962514691966816,0.6726202760885146,15.679223143217941,False,False
Clozapine,Headache,12,1015,502,0.4580677591233538,0.4515840234398844,0.25380274329035024,0.8034906462490846,7.703246430019131,False,False
Atorvastatin,Tendon rupture,25,1017,1050,0.45526057030481815,0.4415322580645161,0.29541538222679464,0.6599207307420571,16.78854046819373,False,False
Lisinopril,Photosensitivity reaction,12,1012,507,0.45485686908611805,0.4483151515151515,0.25198034535552505,0.7976275879552298,7.853732935701536,False,False
Isotretinoin,International normalised ratio increased,15,969,667,0.4518366920549298,0.44321777211868657,0.26456369168266386,0.7425130495891258,10.087468561933099,False,False
Metformin,Tendon rupture,24,991,1050,0.4486932096470574,0.4350103110240268,0.2887308881687077,0.6553991223365394,16.7659154205327,False,False
Atorvastatin,Gastrointestinal haemorrhage,23,1017,1003,0.43807216101779944,0.4250698065946701,0.2797494538565807,0.6458791536052892,17.053494807571802,False,False
Naproxen,Rhabdomyolysis,22,988,1000,0.43286720813359497,0.4199511404099294,0.27387232273555095,0.643945903587677,16.828784978132845,False,False
Sertraline,International normalised ratio increased,14,945,667,0.4323067324598718,0.4237699915946067,0.2485626051853701,0.7224779674407067,10.570161341933517,False,False
Metformin,Rhabdomyolysis,22,991,1000,0.4314887154121243,0.4185813384658567,0.27298292245539946,0.6418362560408676,16.964718873671757,False,False
Naproxen,Tendon rupture,23,988,1050,0.4309513578718724,0.4173885404947253,0.27471491187046865,0.6341599462152987,17.840223512735566,False,False
Amoxicillin,Angioedema,21,984,964,0.4303597754959523,0.41793771452545897,0.26990175248181913,0.6471685775161098,16.273384230482154,False,False
Levofloxacin,Rhabdomyolysis,23,1046,1000,0.4265819390924338,0.41368984192637903,0.27229164282443713,0.6285146453187926,18.232199567202667,False,False
Fluoxetine,Rhabdomyolysis,22,1004,1000,0.4256104416689072,0.41274224382442243,0.2691913634503328,0.6328440766215392,17.556531860389686,False,False
Ciprofloxacin,Dry skin,15,1025,669,0.42459163123741334,0.41604596239440456,0.2484023366151879,0.6968301715004999,11.830401461198187,False,False
Fluoxetine,Gastrointestinal haemorrhage,22,1004,1003,0.4243088806852103,0.4114115236333514,0.2683272245461623,0.6307948888324476,17.69427067889223,False,False
Warfarin,Tendon rupture,22,969,1050,0.4203077503784639,0.40684077097859717,0.265356780831972,0.6237617610957857,18.175018740853336,False,False
Enalapril,Gastrointestinal haemorrhage,22,1016,1003,0.4190324833249055,0.4061740473421569,0.2649258776309515,0.6227302451900391,18.247011199419067,False,False
Quetiapine,Angioedema,21,1010,964,0.41870793654126814,0.4063650312504356,0.2624595644698831,0.6291732555325347,17.417501117194792,False,False
Isotretinoin,Angioedema,20,969,964,0.4160981966381557,0.40379257380650463,0.25806968096543237,0.6318000706294566,16.860212931936193,False,False
Isotretinoin,Agranulocytosis,16,969,781,0.41076778836749694,0.4008751174481685,0.24329806187842085,0.6605102340247461,13.78498106865317,False,False
Clozapine,Rhabdomyolysis,21,1015,1000,0.4012186960656546,0.3885683868276051,0.25101370504442894,0.6015025801682151,19.338985262507848,False,False
Ciprofloxacin,Gastrointestinal haemorrhage,21,1025,1003,0.3958819730763499,0.3832460382502576,0.24758974678284174,0.5932294359642549,19.955043871110963,False,False
Warfarin,Angioedema,19,969,964,0.39487498703184976,0.38277248677248676,0.24192461349392916,0.6056216211901488,18.14651618328365,False,False
Lisinopril,Agranulocytosis,16,1012,781,0.39242553411351366,0.382665301729795,0.23228657378786555,0.6303968876035165,15.341624978248241,False,False
Lisinopril,Rhabdomyolysis,20,1012,1000,0.3829152214245382,0.3704739960500329,0.23686103592515464,0.5794578294112059,20.517266683579603,False,False
Lisinopril,Tendon rupture,21,1012,1050,0.3829152214245382,0.3698387528573488,0.23896322360941025,0.5723922746315545,21.599972049467713,False,False
Ibuprofen,Angioedema,20,1049,964,0.38274951123749823,0.37075241718963614,0.23703632593968502,0.5798999554479033,20.482713755144204,False,False
Ibuprofen,Tendon rupture,21,1049,1050,0.3686893251104065,0.3557929008179147,0.2299244159527111,0.5505660968970872,23.479662727773185,False,False
Quetiapine,Depression,13,1010,688,0.3621122112211221,0.3537947174857907,0.20361109383089399,0.6147538415800127,14.842492435536252,False,False
Quetiapine,QT prolongation,9,1010,501,0.3439386621588988,0.3380400087717161,0.17430757934603794,0.6555713065323989,11.344763207841503,False,False
Warfarin,Sedation,12,969,702,0.3415623457621035,0.3333060742356095,0.1876672847050752,0.5919675307123432,15.51565980670947,False,False
Warfarin,Gastrointestinal haemorrhage,17,969,1003,0.3386178427813957,0.3268074471167777,0.20144388163154364,0.5301878946432167,22.728197063391434,False,False
Isotretinoin,Gastrointestinal haemorrhage,17,969,1003,0.3386178427813957,0.3268074471167777,0.20144388163154364,0.5301878946432167,22.728197063391434,False,False
Warfarin,Lactic acidosis,11,969,653,0.33650807429054586,0.32888969100995713,0.1805829111531346,0.5989959302455705,14.625364242642524,False,False
Clozapine,Angioedema,17,1015,964,0.33577124546792825,0.32445672760515754,0.200000161523853,0.5263604153424253,23.055153021425554,False,False
Quetiapine,Tendon rupture,17,1010,1050,0.3094227138105873,0.2976001419422892,0.18350554285587622,0.48263307530513977,27.205274612407255,False,False
Lisinopril,Gastrointestinal haemorrhage,16,1012,1003,0.30415960850743456,0.29298144960795564,0.1780475102196125,0.48210800425404493,26.38753996308752,False,False
Isotretinoin,Tendon rupture,16,969,1050,0.30390460164519845,0.29221779537691217,0.1775839366734045,0.48085002244311287,26.51381692491677,False,False
Isotretinoin,Rhabdomyolysis,15,969,1000,0.29908377991859314,0.2880630846342943,0.17228160847723042,0.48165524725752534,25.547196234727522,False,False
Quetiapine,Lactic acidosis,10,1010,653,0.29241026746531573,0.2853343701399689,0.15229505615194422,0.5345918957601921,17.42948610868632,False,False
Levofloxacin,Angioedema,15,1046,964,0.28641399722360456,0.2760320476196803,0.16511068020940875,0.4614703980171211,27.58246933221116,False,False
Isotretinoin,Weight increased,10,969,708,0.281372992569068,0.27387948884194674,0.14621677767877228,0.5130052487760163,18.758563053202387,False,False
Quetiapine,Gastrointestinal haemorrhage,14,1010,1003,0.2661554325301084,0.2558403482484031,0.15038263736286478,0.4352516017785133,29.40635523495936,False,False
Isotretinoin,Anaphylactic reaction,6,969,468,0.25506279066650583,0.2504214373373252,0.11163097093105048,0.561769693079402,13.195409766030723,False,False
